"X","genome","gene","disordered_residues","protein_length","ko_id","percent"
0,2863349733,2863351336,99,844,"K07646",0.117298578199052
0,2863349733,2863352015,86,807,"K00990",0.106567534076828
0,2863349733,2863352480,90,622,"K06207",0.144694533762058
0,2863349733,2863353104,298,564,"K08884",0.528368794326241
0,2863349733,2863353105,200,467,"K08884",0.428265524625268
0,2863349733,2863353197,247,630,"K02313",0.392063492063492
0,2863349733,2863353240,242,686,"K08884",0.352769679300292
0,2863349733,2863353301,112,475,"K02484",0.235789473684211
0,2863349733,2863353710,162,478,"K08884",0.338912133891213
0,2863349733,2863354382,304,611,"K08884",0.497545008183306
0,2863349733,2863354383,128,429,"K08884",0.298368298368298
0,2863349733,2863354622,68,852,"K07646",0.07981220657277
0,2863349733,2863355358,166,573,"K08884",0.289703315881326
0,2863349733,2863356331,192,581,"K08884",0.330464716006885
0,2863349733,2863356332,195,614,"K08884",0.317589576547231
0,2863349733,2863356920,26,326,"K08884",0.0797546012269939
0,2863349733,2863357185,139,499,"K08884",0.278557114228457
0,2863349733,2863357186,38,251,"K08884",0.151394422310757
0,2863357390,2863358696,76,776,"K00990",0.0979381443298969
0,2863357390,2863359425,46,556,"K08884",0.0827338129496403
0,2863357390,2863360103,183,486,"K08884",0.376543209876543
0,2863357390,2863360557,20,292,"K08884",0.0684931506849315
0,2863357390,2863361150,63,515,"K03406",0.122330097087379
0,2863357390,2863361378,245,539,"K08884",0.454545454545455
0,2863357390,2863361432,80,843,"K07646",0.0948991696322657
0,2863357390,2863361972,133,463,"K02484",0.287257019438445
0,2863357390,2863362521,268,657,"K08884",0.407914764079148
0,2863357390,2863363203,2,256,"K02556",0.0078125
0,2863357390,2863363221,52,352,"K03412",0.147727272727273
0,2863357390,2863363224,4,144,"K03408",0.0277777777777778
0,2863357390,2863363625,114,396,"K08884",0.287878787878788
0,2863357390,2863364117,110,451,"K08884",0.24390243902439
0,2863357390,2863364118,346,665,"K08884",0.520300751879699
0,2863357390,2863364142,108,523,"K02313",0.206500956022945
0,2863364417,2863364697,219,1419,"K00936",0.154334038054968
0,2863364417,2863364764,48,552,"K07793",0.0869565217391304
0,2863364417,2863364899,150,482,"K02484",0.311203319502075
0,2863364417,2863365086,118,628,"K06207",0.187898089171975
0,2863364417,2863365281,80,563,"K00936",0.142095914742451
0,2863364417,2863365677,20,525,"K07793",0.0380952380952381
0,2863364417,2863366110,353,645,"K08884",0.547286821705426
0,2863364417,2863366168,1,501,"K07793",0.00199600798403194
0,2863364417,2863366551,106,492,"K02484",0.215447154471545
0,2863364417,2863367838,533,1061,"K00936",0.502356267672008
0,2863364417,2863368135,67,488,"K02484",0.137295081967213
0,2863364417,2863368285,34,523,"K07793",0.0650095602294455
0,2863364417,2863369107,121,848,"K07646",0.142688679245283
0,2863364417,2863369362,96,466,"K02484",0.206008583690987
0,2863364417,2863370766,361,708,"K02313",0.509887005649718
0,2863364417,2863370834,26,500,"K07793",0.052
0,2863364417,2863370902,368,595,"K08884",0.618487394957983
0,2863364417,2863370903,297,492,"K08884",0.603658536585366
0,2863371048,2863372085,296,570,"K08884",0.519298245614035
0,2863371048,2863372348,77,617,"K06207",0.124797406807131
0,2863371048,2863372513,9,507,"K07793",0.0177514792899408
0,2863371048,2863372727,294,521,"K08884",0.564299424184261
0,2863371048,2863372961,92,469,"K02484",0.196162046908316
0,2863371048,2863373815,196,473,"K08884",0.414376321353066
0,2863371048,2863373816,211,618,"K08884",0.341423948220065
0,2863371048,2863373939,184,582,"K02313",0.316151202749141
0,2863371048,2863374247,117,1392,"K00936",0.084051724137931
0,2863371048,2863374288,55,852,"K07646",0.0645539906103286
0,2863371048,2863375783,54,761,"K00990",0.0709592641261498
0,2863371048,2863375964,372,682,"K08884",0.545454545454545
0,2863371048,2863376499,215,524,"K08884",0.41030534351145
0,2863371048,2863376589,38,511,"K08884",0.0743639921722113
0,2863371048,2863376857,203,640,"K08884",0.3171875
0,2863371048,2863377826,38,360,"K00936",0.105555555555556
0,2863380036,2863380225,241,589,"K08884",0.409168081494058
0,2863380036,2863380606,228,513,"K08884",0.444444444444444
0,2863380036,2863382118,38,461,"K02484",0.0824295010845987
0,2863380036,2863382524,22,387,"K00936",0.0568475452196382
0,2863380036,2863383133,101,793,"K00990",0.127364438839849
0,2863380036,2863383267,406,739,"K08884",0.549391069012179
0,2863380036,2863383447,164,528,"K02484",0.310606060606061
0,2863380036,2863383786,159,516,"K02484",0.308139534883721
0,2863380036,2863384091,86,342,"K03412",0.251461988304094
0,2863380036,2863384220,35,364,"K00936",0.0961538461538462
0,2863380036,2863384698,138,1403,"K00936",0.0983606557377049
0,2863380036,2863385014,243,495,"K08884",0.490909090909091
0,2863380036,2863385015,296,636,"K08884",0.465408805031447
0,2863380036,2863385162,80,872,"K07646",0.0917431192660551
0,2863380036,2863385215,143,550,"K02313",0.26
0,2863380036,2863385951,220,667,"K08884",0.329835082458771
0,2863380036,2863386278,294,750,"K08884",0.392
0,2863380036,2863386279,241,512,"K08884",0.470703125
0,2863380036,2863386512,75,615,"K06207",0.121951219512195
0,2863380036,2863386789,336,570,"K08884",0.589473684210526
0,2863380036,2863387925,107,533,"K02484",0.200750469043152
0,2863380036,2863387934,75,464,"K02484",0.161637931034483
0,2863389319,2863389932,261,725,"K08884",0.36
0,2863389319,2863389933,225,681,"K08884",0.330396475770925
0,2863389319,2863391206,179,652,"K08884",0.274539877300614
0,2863389319,2863391614,106,889,"K07646",0.119235095613048
0,2863389319,2863391711,73,821,"K00990",0.0889159561510353
0,2863389319,2863392114,88,622,"K06207",0.141479099678457
0,2863389319,2863392754,175,561,"K02484",0.311942959001783
0,2863389319,2863392824,303,722,"K08884",0.419667590027701
0,2863389319,2863392846,263,666,"K02313",0.394894894894895
0,2863389319,2863392900,247,482,"K08884",0.512448132780083
0,2863389319,2863392901,405,655,"K08884",0.618320610687023
0,2863389319,2863393356,326,597,"K08884",0.54606365159129
0,2863389319,2863393571,86,851,"K07646",0.101057579318449
0,2863389319,2863393858,315,634,"K08884",0.496845425867508
0,2863389319,2863393859,140,433,"K08884",0.323325635103926
0,2863389319,2863393872,76,426,"K02484",0.178403755868545
0,2863389319,2863394208,105,500,"K02484",0.21
0,2864639402,2864639994,106,745,"K08884",0.142281879194631
0,2864639402,2864641110,5,367,"K03412",0.0136239782016349
0,2864639402,2864641342,2,455,"K02313",0.0043956043956044
0,2864639402,2864641414,94,539,"K08884",0.174397031539889
0,2864639402,2864642097,140,483,"K08884",0.289855072463768
0,2864639402,2864642245,20,409,"K08884",0.0488997555012225
0,2864639402,2864642513,225,705,"K08884",0.319148936170213
0,2864639402,2864642853,5,206,"K03412",0.0242718446601942
0,2864639402,2864643435,20,597,"K06207",0.033500837520938
0,2864639402,2864643704,8,454,"K08884",0.0176211453744493
0,2864639402,2864643869,190,578,"K08884",0.328719723183391
0,2864639402,2864644459,32,510,"K08884",0.0627450980392157
0,2864639402,2864644521,0,180,"K03408",0
0,2864761044,2864761448,87,396,"K03406",0.21969696969697
0,2864761044,2864761504,103,610,"K03407",0.168852459016393
0,2864761044,2864761505,0,246,"K02556",0
0,2864761044,2864761508,166,340,"K03408",0.488235294117647
0,2864761044,2864761511,33,659,"K03407",0.0500758725341426
0,2864761044,2864761520,9,355,"K03412",0.0253521126760563
0,2864761044,2864761756,64,192,"K15012",0.333333333333333
0,2864761044,2864762546,105,481,"K03092",0.218295218295218
0,2864761044,2864763015,143,865,"K03406",0.165317919075145
0,2864761044,2864763466,82,569,"K03406",0.144112478031634
0,2864761044,2864763479,101,886,"K07646",0.113995485327314
0,2864761044,2864763725,81,482,"K07712",0.16804979253112
0,2864761044,2864763798,140,957,"K08884",0.146290491118077
0,2864761044,2864763870,2,444,"K02313",0.0045045045045045
0,2864761044,2864763926,87,507,"K04771",0.171597633136095
0,2864761044,2864764618,4,194,"K03412",0.0206185567010309
0,2864761044,2864764851,51,879,"K00990",0.0580204778156997
0,2864768727,2864768978,19,189,"K03408",0.100529100529101
0,2864768727,2864768979,177,641,"K03406",0.27613104524181
0,2864768727,2864768980,57,736,"K03407",0.077445652173913
0,2864768727,2864769073,31,878,"K00990",0.0353075170842825
0,2864768727,2864769171,0,522,"K00936",0
0,2864768727,2864770253,239,733,"K03407",0.326057298772169
0,2864768727,2864770255,0,245,"K02556",0
0,2864768727,2864770464,19,1042,"K07787",0.0182341650671785
0,2864768727,2864770767,47,717,"K03407",0.0655509065550907
0,2864768727,2864770771,22,356,"K03412",0.0617977528089888
0,2864768727,2864770916,21,607,"K00936",0.0345963756177924
0,2864768727,2864771010,8,595,"K07182",0.0134453781512605
0,2864768727,2864771219,4,510,"K07793",0.00784313725490196
0,2864768727,2864771465,91,479,"K03092",0.189979123173278
0,2864768727,2864772008,135,560,"K03406",0.241071428571429
0,2864768727,2864772358,51,561,"K06207",0.0909090909090909
0,2864768727,2864772361,23,351,"K07708",0.0655270655270655
0,2864768727,2864772377,110,539,"K03406",0.204081632653061
0,2864768727,2864772563,13,430,"K07638",0.0302325581395349
0,2864768727,2864772648,27,456,"K02313",0.0592105263157895
0,2864768727,2864772662,31,862,"K07646",0.0359628770301624
0,2864768727,2864772740,101,630,"K03406",0.16031746031746
0,2864812326,2864812537,59,895,"K07646",0.0659217877094972
0,2864812326,2864812708,80,544,"K03406",0.147058823529412
0,2864812326,2864812854,96,488,"K03092",0.19672131147541
0,2864812326,2864812994,35,773,"K00936",0.0452781371280724
0,2864812326,2864813224,8,854,"K00990",0.00936768149882904
0,2864812326,2864813269,14,1040,"K07787",0.0134615384615385
0,2864812326,2864813767,42,607,"K03406",0.0691927512355848
0,2864812326,2864813768,61,659,"K03406",0.0925644916540212
0,2864812326,2864813952,52,854,"K08884",0.0608899297423888
0,2864812326,2864814019,32,390,"K03412",0.0820512820512821
0,2864812326,2864814023,79,559,"K03406",0.141323792486583
0,2864812326,2864814024,36,738,"K03407",0.0487804878048781
0,2864812326,2864814029,33,438,"K07638",0.0753424657534247
0,2864812326,2864814201,0,246,"K02556",0
0,2864812326,2864814204,56,325,"K00936",0.172307692307692
0,2864812326,2864814264,80,601,"K03406",0.133111480865225
0,2864812326,2864814294,81,604,"K06207",0.134105960264901
0,2864812326,2864814296,32,505,"K03406",0.0633663366336634
0,2864812326,2864814304,5,444,"K02484",0.0112612612612613
0,2864812326,2864814438,51,465,"K03406",0.109677419354839
0,2864812326,2864814721,39,467,"K07712",0.0835117773019272
0,2864812326,2864814892,30,445,"K02313",0.0674157303370786
0,2864812326,2864815097,6,405,"K15011",0.0148148148148148
0,2864812326,2864815098,17,181,"K15012",0.0939226519337017
0,2864812326,2864815676,38,354,"K03412",0.107344632768362
0,2864812326,2864815679,152,564,"K03406",0.269503546099291
0,2864812326,2864815681,155,736,"K03407",0.210597826086957
0,2864812326,2864815683,65,373,"K03406",0.17426273458445
0,2864812326,2864815773,75,500,"K04771",0.15
0,2864812326,2864815849,95,482,"K07638",0.197095435684647
0,2864812326,2864815977,19,236,"K03412",0.0805084745762712
0,2864812326,2864815985,122,632,"K03407",0.193037974683544
0,2864812326,2864815995,1,284,"K02556",0.00352112676056338
0,2864812326,2864816084,208,482,"K08884",0.431535269709544
0,2864812326,2864816119,73,575,"K03406",0.12695652173913
0,2864812326,2864816122,0,198,"K03408",0
0,2864812326,2864816124,126,736,"K03407",0.171195652173913
0,2864812326,2864816125,34,351,"K03412",0.0968660968660969
0,2864836148,2864838003,12,432,"K02313",0.0277777777777778
0,2864836148,2864838365,84,920,"K08738",0.091304347826087
0,2864836148,2864838389,153,1249,"K08738",0.122497998398719
0,2864836148,2864838963,29,602,"K06207",0.0481727574750831
0,2864836148,2864839684,53,1129,"K08738",0.0469441984056687
0,2864836148,2864839936,3,113,"K08738",0.0265486725663717
0,2864859030,2864859058,89,670,"K03406",0.132835820895522
0,2864859030,2864859078,0,249,"K02556",0
0,2864859030,2864859237,116,764,"K03407",0.151832460732984
0,2864859030,2864859238,108,547,"K03406",0.197440585009141
0,2864859030,2864859239,18,186,"K03408",0.0967741935483871
0,2864859030,2864859249,10,584,"K00936",0.0171232876712329
0,2864859030,2864859377,7,286,"K02556",0.0244755244755245
0,2864859030,2864859486,10,425,"K15011",0.0235294117647059
0,2864859030,2864859967,94,660,"K03406",0.142424242424242
0,2864859030,2864860196,12,434,"K07638",0.0276497695852535
0,2864859030,2864860287,36,356,"K03412",0.101123595505618
0,2864859030,2864860290,138,553,"K03406",0.249547920433996
0,2864859030,2864860291,17,699,"K03407",0.0243204577968526
0,2864859030,2864860293,81,564,"K03406",0.143617021276596
0,2864859030,2864860296,50,548,"K03406",0.0912408759124088
0,2864859030,2864860536,19,905,"K00936",0.0209944751381215
0,2864859030,2864860679,15,232,"K03412",0.0646551724137931
0,2864859030,2864860696,0,286,"K02556",0
0,2864859030,2864860860,99,659,"K03406",0.150227617602428
0,2864859030,2864860865,81,899,"K07646",0.0901001112347052
0,2864859030,2864861044,50,493,"K04771",0.101419878296146
0,2864859030,2864861047,140,629,"K03406",0.222575516693164
0,2864859030,2864861131,73,606,"K06207",0.12046204620462
0,2864859030,2864861472,0,288,"K02556",0
0,2864859030,2864861920,95,474,"K03092",0.20042194092827
0,2864859030,2864862520,32,464,"K02313",0.0689655172413793
0,2864859030,2864862621,26,540,"K03406",0.0481481481481481
0,2864859030,2864862730,2,601,"K07182",0.00332778702163062
0,2864859030,2864862833,0,350,"K07708",0
0,2864859030,2864862834,42,485,"K07712",0.0865979381443299
0,2864859030,2864863103,141,641,"K03407",0.21996879875195
0,2864859030,2864863112,78,675,"K03407",0.115555555555556
0,2864859030,2864863114,110,782,"K03406",0.140664961636829
0,2864859030,2864863116,27,356,"K03412",0.0758426966292135
0,2864859030,2864863246,36,857,"K00990",0.0420070011668611
0,2864859030,2864863306,39,472,"K04771",0.0826271186440678
0,2864859030,2864863424,65,543,"K03406",0.119705340699816
0,2864859030,2864863492,4,250,"K02556",0.016
0,2864859030,2864863731,19,748,"K00936",0.0254010695187166
0,2864899338,2864899819,114,665,"K08884",0.171428571428571
0,2864899338,2864900320,46,831,"K07646",0.0553549939831528
0,2864899338,2864900332,25,792,"K00990",0.0315656565656566
0,2864899338,2864900645,157,420,"K08884",0.373809523809524
0,2864899338,2864900646,216,628,"K08884",0.343949044585987
0,2864899338,2864900696,56,491,"K02313",0.114052953156823
0,2864899338,2864901355,11,350,"K07182",0.0314285714285714
0,2864899338,2864901658,82,634,"K06207",0.129337539432177
0,2864899338,2864902126,188,507,"K02484",0.370808678500986
0,2864899338,2864902458,69,434,"K08884",0.158986175115207
0,2864899338,2864903381,0,269,"K08884",0
0,2864918810,2864919147,131,471,"K02484",0.278131634819533
0,2864918810,2864919429,139,539,"K08884",0.257884972170686
0,2864918810,2864919768,73,497,"K02313",0.146881287726358
0,2864918810,2864919792,292,661,"K08884",0.441754916792738
0,2864918810,2864919793,228,482,"K08884",0.473029045643154
0,2864918810,2864920478,146,526,"K08884",0.277566539923954
0,2864918810,2864920506,13,298,"K08884",0.0436241610738255
0,2864918810,2864920676,15,626,"K07182",0.023961661341853
0,2864918810,2864920801,116,824,"K00990",0.140776699029126
0,2864918810,2864920922,219,462,"K08884",0.474025974025974
0,2864918810,2864920980,64,222,"K08884",0.288288288288288
0,2864918810,2864921122,190,556,"K08884",0.341726618705036
0,2864918810,2864921406,119,855,"K07646",0.139181286549708
0,2864918810,2864921998,183,687,"K08884",0.266375545851528
0,2864918810,2864922722,142,419,"K08884",0.33890214797136
0,2864918810,2864922773,281,735,"K08884",0.382312925170068
0,2864918810,2864922994,105,761,"K08884",0.137976346911958
0,2864934081,2864934491,22,443,"K15011",0.0496613995485327
0,2864934081,2864935471,20,455,"K07638",0.043956043956044
0,2864934081,2864935677,146,512,"K04771",0.28515625
0,2864934081,2864936225,34,745,"K03407",0.0456375838926174
0,2864934081,2864936263,45,463,"K02313",0.0971922246220302
0,2864934081,2864936271,14,288,"K02556",0.0486111111111111
0,2864934081,2864936312,76,244,"K08738",0.311475409836066
0,2864934081,2864936317,24,184,"K15012",0.130434782608696
0,2864934081,2864936318,67,484,"K15011",0.138429752066116
0,2864934081,2864936697,41,1050,"K07787",0.039047619047619
0,2864934081,2864936874,84,610,"K06207",0.137704918032787
0,2864934081,2864937162,0,191,"K03412",0
0,2864948220,2864949170,68,487,"K03092",0.139630390143737
0,2864948220,2864949197,100,348,"K08884",0.28735632183908
0,2864948220,2864949912,14,484,"K02313",0.0289256198347107
0,2864960361,2864960739,58,516,"K02313",0.112403100775194
0,2864960361,2864961764,10,432,"K07154",0.0231481481481481
0,2864960361,2864963291,57,846,"K00936",0.0673758865248227
0,2864960361,2864963345,71,609,"K06207",0.116584564860427
0,2864960361,2864963515,88,520,"K07712",0.169230769230769
0,2864960361,2864964179,62,904,"K07646",0.0685840707964602
0,2864960361,2864964271,159,371,"K08738",0.428571428571429
0,2864960361,2864964273,0,108,"K08738",0
0,2864960361,2864964279,6,504,"K07793",0.0119047619047619
0,2864960361,2864964299,11,437,"K07154",0.0251716247139588
0,2864968865,2864969180,94,632,"K00936",0.14873417721519
0,2864968865,2864969313,54,970,"K08884",0.0556701030927835
0,2864968865,2864969421,3,614,"K07182",0.00488599348534202
0,2864968865,2864969433,0,498,"K07793",0
0,2864968865,2864969526,118,711,"K03407",0.165963431786217
0,2864968865,2864969528,0,176,"K03408",0
0,2864968865,2864969530,131,677,"K03406",0.193500738552437
