taxon_oid	genome_name	phylum_gtdbtk	class_gtdbtk	order_gtdbtk	family_gtdbtk	genus_gtdbtk	species	ANI.Cluster.ID	habitat	genome_size	total_coding	total_gc_coding	gene_count	kegg_unannotated	protein_count	percent_GC	rRNA_16s	rRNA_23s	rRNA_count_estimated	trna_count	total_motifs	str_motifs	completeness	contamination	temperature_class	multicellular	doubling_estimated	doubling_measured	reference
2784746785	Muricomes intestini DSM 29489	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Muricomes intestini	13434		3717384	3359086	1470501	3672	44.28	3491	43.1	2	2	2	49	970	252	98.25	0.88	mesophilic	unicellular	6.433553419	NA	
2675902961	Lachnoclostridium sphenoides ATCC 19403	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella	Lachnoclostridium sphenoides	1725	"Host, Human gastrointestinal tract"	5300135	4731952	2117978	4875	44.27	4773	43.77	6	6	6	68	1288	332	99.37	0	mesophilic	unicellular	4.453849305	NA	
2634166325	Natribacillus halophilus DSM 21771	Firmicutes	Bacilli	Bacillales	Marinococcaceae		Natribacillus halophilus	9827		3302411	2878542	1370521	3522	44.26	3441	46.8	4	1	1	54	1262	425	98.66	0.17	mesophilic	unicellular	13.17497381	NA	
2585428150	Dethiosulfatibacter aminovorans DSM 17477	Firmicutes_A	Clostridia	Tissierellales			Dethiosulfatibacter aminovorans	8698	"Aquatic, Marine, Sediment"	4034121	3574935	1467721	3701	44.26	3641	40	5	4	4	28	930	261	99.07	2.97	mesophilic	unicellular	2.75474739	NA	
2824486690	Saccharococcus thermophilus DSM 4749	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae		Saccharococcus thermophilus	14571	Host	3145141	2736293	1258612	3354	44.25	3177	44.88	9	9	9	88	1138	334	98.88	0	thermophilic	unicellular	3.510244437	NA	
2784746801	Tepidamorphus gemmatus DSM 19345	Proteobacteria	Alphaproteobacteria	Rhizobiales			Tepidamorphus gemmatus	13444	"Hot spring, Aquatic"	3781903	3414180	2308069	3616	44.22	3559	67.6	1	1	1	45	3476	1426	99.6	0.4	thermophilic	unicellular	7.253750002	NA	
2585428148	Cetobacterium ceti ATCC 700028	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae		Cetobacterium ceti	8696	Whale gastrointestinal tract	2580907	2390187	681951	2646	44.22	2512	28.24	10	12	10	86	468	102	100	1.12	mesophilic	unicellular	0.364254634	NA	
2522125097	Rhodanobacter sp. OR444	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter sp. OR444	7114		3996941	3555279	2403852	3802	44.21	3737	67.17	1	1	1	46	3588	1348	97.57	1.53	mesophilic	unicellular	7.457473028	NA	
2563366502	Bifidobacterium merycicum DSM 6492	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium merycicum	273	"Bovine, Rumen"	2274683	2002979	1221789	1909	44.21	1847	60.36	1	1	1	52	771	194	99.77	1.09	mesophilic	unicellular	1.221513261	NA	
2615840706	Epibacterium multivorans DSM 26470	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		Epibacterium multivorans	2213		4148996	3722211	2240032	3936	44.21	3870	59.69	1	2	1	50	2521	849	98.94	0.14	mesophilic	unicellular	0.656859146	NA	
2754412937	Psychrobacillus insolitus DSM 5	Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Psychrobacillus	Psychrobacillus insolitus	12682	Soil	3288307	2786713	1019559	3400	44.21	3271	36.02	14	10	10	65	794	200	98.68	0.88	mesophilic	unicellular	3.54231019	NA	
2751185747	Thermodesulfovibrio sp. N1	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio sp. N1	12594		1907588	1790216	594388	2124	44.21	2071	33	1	1	1	46	840	268	98.98	0	thermophilic	unicellular	7.342881144	NA	
2617270914	Ensifer adhaerens RP12G	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		Ensifer adhaerens	9346		5190151	4659873	2884997	4975	44.2	4896	61.22	3	3	3	54	3232	1185	97.82	2.32	mesophilic	unicellular	0.982534816	NA	
2516493028	Allobaculum stercoricanis DSM 13633	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae		Allobaculum stercoricanis	6883	Host	2052877	1732727	675362	1853	44.2	1748	37.83	7	7	7	56	374	65	98.11	2.29	mesophilic	unicellular	0.663770728	NA	
2524614608	Maritalea myrionectae DSM 19524	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		Maritalea myrionectae	3902	Marine	3539530	3257659	1733080	3512	44.19	3463	52.62	1	1	1	38	1829	573	99.82	0	mesophilic	unicellular	2.693947956	NA	
2639762602	Pseudomonas brassicacearum LMG 21623	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas brassicacearum	665		6776559	6038399	3718937	6332	44.19	6013	60.8	5	5	5	65	3959	1215	100	1.51	mesophilic	unicellular	0.770666338	NA	
2636416187	Pseudomonas koreensis LMG 21318	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas koreensis	645		6123813	5462138	3350871	5788	44.19	5500	60.53	6	6	6	73	3545	1096	99.66	0.32	mesophilic	unicellular	0.732535842	NA	
2675903220	Reinekea marinisedimentorum DSM 15388	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Reinekea	Reinekea marinisedimentorum	10993		4230836	3784661	1946830	3873	44.15	3804	50.63	4	1	1	48	1477	441	97.25	3.11	mesophilic	unicellular	1.448330475	NA	
2681812962	Terribacillus aidingensis CGMCC 1.8913	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Terribacillus	Terribacillus aidingensis	11083		3389510	2999942	1300829	3556	44.12	3465	42.63	7	4	4	60	893	254	99.34	1.55	mesophilic	unicellular	0.941613277	NA	
2522572179	Marinobacterium litorale DSM 23545	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Marinobacterium	Marinobacterium litorale	7141	"Aquatic, Marine, Sea water"	4382432	4030564	2295948	4316	44.11	4223	56.41	4	3	3	59	2430	803	100	0.64	mesophilic	unicellular	4.079730846	NA	
2627853606	Bifidobacterium psychraerophilum DSM 22366	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium psychraerophilum	1937		2631485	2343366	1387313	2204	44.1	2149	58.75	2	2	2	45	944	257	98.86	1.97	mesophilic	unicellular	3.366313353	NA	
2695421013	Cognatiyoonia sediminum DSM 28715	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	Cognatiyoonia sediminum	11548		3257490	3009576	1651565	3333	44.07	3283	54.45	1	1	1	38	1792	618	98.79	0.45	mesophilic	unicellular	2.072567302	NA	
2681813511	Salimicrobium flavidum DSM 23127	Firmicutes	Bacilli	Bacillales	Halobacillaceae	Salimicrobium	Salimicrobium flavidum	11121		2900825	2513064	1165460	2993	44.07	2896	45.48	1	6	1	65	870	268	99.17	0.22	mesophilic	unicellular	1.866551674	NA	
2622736430	Jannaschia rubra DSM 16279	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia	Jannaschia rubra	1868	"Aquatic, Marine"	3552645	3257703	2220218	3555	44.05	3501	67.92	1	1	1	43	3042	1291	99.15	0.44	mesophilic	unicellular	14.25086765	NA	
2634166360	Atopobium minutum DSM 20586	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium minutum	1320	Human abscess	1779562	1626576	800929	1698	44.05	1645	48.69	2	2	2	45	488	96	100	0	mesophilic	unicellular	0.803505968	NA	
2563366545	Entomoplasma melaleucae ATCC 49191	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mesoplasma	Entomoplasma melaleucae	3181	Plants	827750	731712	198767	881	44.04	840	26.58	3	3	3	29	109	22	97.87	0.38	mesophilic	unicellular	1.732314908	NA	
2770939493	Kinneretia asaccharophila DSM 25082	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		Kinneretia asaccharophila	12976		4358700	4025144	2731760	3949	44.04	3868	67.53	2	2	2	63	3697	1422	100	0.47	mesophilic	unicellular	6.092429254	NA	
2828464391	Rubricella aquisinus DSM 103377	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		Rubricella aquisinus	14675		3243171	2999817	1867119	3273	44.03	3212	61.9	1	1	1	43	2270	826	100	0.13	mesophilic	unicellular	3.945204757	NA	
2515154081	Meiothermus timidus DSM 17022	Deinococcota	Deinococci	Deinococcales	Thermaceae	Meiothermus_A	Meiothermus timidus	6823	Hot spring	3190628	2911359	1921437	3168	44.03	3112	65.34	3	1	1	47	3236	1197	99.57	0.43	thermophilic	unicellular	6.007584749	NA	
2828323496	Brevundimonas terrae DSM 17329	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas terrae	14646		2943202	2684102	1649032	2876	44.02	2811	60.77	1	1	1	50	1971	800	99.68	0.57	mesophilic	unicellular	1.800912794	NA	
2524614513	"Arenimonas composti TR7-09, DSM 18010"	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas composti	547	Compost	3159341	2912218	2068556	2885	44.02	2830	70.76	1	2	1	46	3661	1707	99.83	0	thermophilic	unicellular	5.970228041	NA	
2615840705	Melghirimyces thermohalophilus DSM 45514	Firmicutes	Bacilli_A	Thermoactinomycetales	Thermoactinomycetaceae		Melghirimyces thermohalophilus	9259		3188902	2756269	1483883	3315	44.01	3236	52.91	4	4	4	57	1802	649	98.46	1.15	thermophilic	unicellular	7.190705577	NA	
2756170233	Falsochrobactrum ovis DSM 26720	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		Falsochrobactrum ovis	12709		3271822	2877743	1476495	3215	44.01	3148	50.66	1	1	1	47	1723	538	100	0	mesophilic	unicellular	3.393840864	NA	
2861213442	Geobacillus subterraneus aromaticivorans DSM 23066	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus subterraneus	4645		3597952	3157288	1661885	3831	44.01	3675	51.78	6	3	3	82	1870	575	99.44	0	mesophilic	unicellular	5.946249592	NA	
2617270883	Pediococcus ethanolidurans CGMCC 1.3889	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus ethanolidurans	1114		2276302	1964791	746466	2259	44	2180	37.18	3	4	3	58	365	65	99.07	0	mesophilic	unicellular	2.672925572	3	"Liu L et al, 2006 IJSEM"
2675903232	Halolactibacillus halophilus DSM 17073	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Halolactibacillus	Halolactibacillus halophilus	11004		2704097	2318104	909913	2702	44	2625	38.44	1	3	1	55	577	144	99.34	0	mesophilic	unicellular	1.742586911	1.15	"Ishikawa M et al, 2005 IJSEM"
2523533601	Fodinicurvata sediminis DSM 21159	Proteobacteria	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata	Fodinicurvata sediminis	7223	"Salt mine, Sediment"	3690548	3382362	2070143	3551	43.99	3490	60.63	1	3	1	48	2619	1027	99.78	0	thermophilic	unicellular	16.18753178	NA	
2684622849	Xenorhabdus mauleonii DSM 17908	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Xenorhabdus	Xenorhabdus mauleonii	11187		5119810	4346728	1978016	4579	43.98	4428	43.9	1	2	1	72	2253	597	100	0.54	mesophilic	unicellular	88.23899305	NA	
2615840708	Palleronia marisminoris DSM 26347	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Palleronia	Palleronia marisminoris	9261		3937250	3555081	2365835	3937	43.97	3873	66.2	2	2	2	49	3012	1204	99.29	0.15	mesophilic	unicellular	6.437508572	NA	
2731639256	Alkalibacterium olivapovliticus DSM 13175	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium	Alkalibacterium olivapovliticus	12159		2826533	2431832	1000502	2779	43.97	2669	40.16	5	1	1	69	515	114	97.81	1.84	mesophilic	unicellular	1.016278094	4.08	
2654588171	Alteribacillus persepolensis DSM 21632	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Alteribacillus	Alteribacillus persepolensis	10602		3619097	3042033	1285406	3673	43.97	3576	41.64	6	5	5	41	1352	410	98.66	0.67	mesophilic	unicellular	5.130476364	NA	
2754412714	Halanaerobium saccharolyticum WC1	Firmicutes_F	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium saccharolyticum	12680		3199433	2860647	1047758	3062	43.96	2984	35.69	1	4	1	52	811	213	99.13	2.9	mesophilic	unicellular	3.9513625	3.9	
2721755577	Prosthecochloris sp. CIB 2401	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris sp. CIB 2401	11918		2399849	2228761	1175594	2293	43.96	2223	52.13	2	2	2	47	1142	370	98.9	0.64	mesophilic	unicellular	11.68621301	NA	
2524614815	Stappia stellulata DSM 5886	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Stappia	Stappia stellulata	7392	"Aquatic, Marine, Mud"	4623171	4144237	2699194	4314	43.95	4239	64.74	4	4	4	54	3385	1312	99.58	0.95	mesophilic	unicellular	5.561256294	NA	
2524023154	Pseudorhodobacter ferrugineus DSM 5888	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	Pseudorhodobacter ferrugineus	2766	"Aquatic, Marine, Sea water"	3430274	3102439	1830756	3480	43.94	3430	58.5	1	1	1	40	2268	805	99.55	0.08	mesophilic	unicellular	2.601584424	NA	
2508501112	Bordetella petrii J51	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Bordetella_A	Bordetella petrii	2155	"Aquatic, Soil"	5043564	4646151	3202063	4845	43.92	4785	68.49	3	2	2	47	4696	1887	99.53	0	mesophilic	unicellular	15.73994768	1.9	"Soumana IH et al, 2017 Front Microbiol"
2622736532	Loktanella fryxellensis DSM 16213	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	Loktanella fryxellensis	9516		3551153	3212703	2141764	3507	43.91	3447	66.32	2	1	1	46	2692	983	98.93	0.06	mesophilic	unicellular	6.519091405	NA	
2634166294	Bifidobacterium dentium DSM 20436	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium dentium	186		2668067	2383457	1411830	2248	43.91	2175	58.55	4	4	4	56	881	217	100	2.12	mesophilic	unicellular	1.404618098	NA	
2617270827	Litoreibacter albidus DSM 26922	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter	Litoreibacter albidus	9314		3580729	3309009	1974775	3582	43.91	3514	59.22	4	4	4	49	2113	762	99.7	0	mesophilic	unicellular	2.616624093	NA	
2754412938	Fulvimonas soli DSM 14263	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae		Fulvimonas soli	12683	Soil	3768430	3318009	2390585	3339	43.91	3280	71.7	1	1	1	47	4201	1859	99.66	1.26	mesophilic	unicellular	23.05748846	NA	
2599185262	Lactococcus chungangensis CAU8	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus chungangensis	489	Sludge	2214941	1924574	764503	2223	43.9	2163	38.66	2	1	1	41	359	89	98.11	0.13	psychrophilic	unicellular	0.530903617	NA	
2724679652	Chromobacterium violaceum ATCC 315322	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum	350		4756791	4289274	2814289	4507	43.89	4371	64.71	8	8	8	99	3538	1215	99.04	0.45	mesophilic	unicellular	0.414454858	0.83	
2609459735	Collimonas sp. OK242	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Collimonas	Collimonas sp. OK242	9172		4978279	4375406	2549163	4680	43.89	4609	57.04	2	2	2	48	3099	1059	99.87	1.1	mesophilic	unicellular	1.705146802	NA	
2545555820	Shewanella fidelis ATCC BAA-318	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Shewanella fidelis	4298		4800633	4152231	1816365	4241	43.88	4153	42.78	2	0	2	59	1360	293	99.84	0	mesophilic	unicellular	3.066487261	NA	
2861160354	Thermosulfuriphilus ammonigenes DSM 102941	Desulfobacterota					Thermosulfuriphilus ammonigenes	16120		2282034	2161136	1134719	2279	43.88	2216	51.95	1	1	1	49	2253	846	99.59	1.63	thermophilic	unicellular	12.90167626	NA	
2864812326	Chitinimonas taiwanensis S00057	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chitinimonadaceae	Chitinimonas	Chitinimonas taiwanensis	4411		4045516	3689956	2341703	3831	43.88	3760	63.03	1	1	1	54	2741	894	98.72	0.43	mesophilic	unicellular	5.551185078	NA	
2562617200	Exiguobacterium oxidotolerans JCM 12280	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium_A	Exiguobacterium oxidotolerans	8166		3089404	2745216	1312681	3161	43.88	3053	46.97	9	9	9	69	834	224	99.34	0	mesophilic	unicellular	0.296046012	NA	
2516653055	Rhodovibrio salinarum DSM 9154	Proteobacteria	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae		Rhodovibrio salinarum	6892	Compost	4176524	3688507	2450987	3863	43.88	3806	65.99	2	1	1	48	3182	1220	99.57	1.74	mesophilic	unicellular	6.771791732	NA	
2754412936	Mycoplana dimorpha DSM 7138	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Mycoplana dimorpha	12681		4592697	3983702	2594109	4297	43.87	4226	64.53	1	2	1	51	3074	1177	97.09	0.74	mesophilic	unicellular	3.915026981	NA	
2824346434	Azomonas macrocytogenes CECT 4462	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		Azomonas macrocytogenes	14552		4085647	3576779	2086111	3968	43.85	3870	57.41	1	1	1	53	2462	790	98.98	0.14	mesophilic	unicellular	6.496728446	NA	
2623620515	Eubacterium pyruvativorans i6	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_A	Eubacterium pyruvativorans	141		2158512	1892149	1055969	1975	43.85	1898	54.84	2	3	2	57	601	176	99.65	0.71	mesophilic	unicellular	0.898960104	NA	
2582581261	Schwartzia succinivorans DSM 10502	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae		Schwartzia succinivorans	8523	"Bovine, Host"	2659575	2400097	1146080	2511	43.85	2433	46.82	7	5	5	54	887	230	99.37	0	mesophilic	unicellular	1.917714543	NA	
2622736527	Sulfitobacter litoralis DSM 17584	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter litoralis	9512	"Aquatic, Marine"	3678401	3330187	1965364	3667	43.85	3609	58.48	1	1	1	42	2261	733	99.36	0.32	mesophilic	unicellular	3.477824285	NA	
2824284844	Limibacillus halophilus CECT 8803	Proteobacteria	Alphaproteobacteria	Kiloniellales			Limibacillus halophilus	14546		3481263	3186993	1868106	3362	43.84	3296	58.14	1	1	1	48	2420	901	99.57	0.43	mesophilic	unicellular	14.3783374	NA	
2675903125	Oceanibaculum indicum USBA 36	Proteobacteria	Alphaproteobacteria	Oceanibaculales	Oceanibaculaceae	Oceanibaculum	Oceanibaculum indicum	2021		3853825	3532661	2335146	3685	43.83	3625	65.46	1	1	1	50	3157	1169	100	0.65	mesophilic	unicellular	7.607163333	NA	
2675902963	Sediminibacillus albus CGMCC 1.6502	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Sediminibacillus	Sediminibacillus albus	10913		3565081	3036352	1275056	3653	43.83	3548	41.27	7	7	7	57	1012	273	99.34	1.21	mesophilic	unicellular	1.352375083	NA	
2663762747	Neptunomonas qingdaonensis CGMCC 1.10971	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	Neptunomonas qingdaonensis	10692		4449795	3966119	1867643	4100	43.83	4020	46.22	1	4	1	58	1792	518	99.79	1.16	mesophilic	unicellular	3.957800756	NA	
2651870103	Halobacillus karajensis DSM 14948	Firmicutes	Bacilli	Bacillales	Halobacillaceae	Halobacillus	Halobacillus karajensis	1019	Soil	4070894	3436622	1452649	4124	43.82	4009	41.43	6	6	6	68	1311	386	99.33	0.22	mesophilic	unicellular	0.724749159	NA	
2617270916	Marinobacter zhejiangensis CGMCC 1.7061	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Hahellaceae	Marinobacter	Marinobacter zhejiangensis	9348		4029256	3686237	2149806	3724	43.82	3660	57.72	2	4	2	46	2327	685	99.89	0.37	mesophilic	unicellular	3.34211896	NA	
2846854498	Dehalococcoides mccartyi KBTCE1	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi	4425		1388914	1265436	609253	1534	43.81	1469	47.31	1	1	1	50	766	241	99.01	0	mesophilic	unicellular	7.42341807	8	"Loffler FE et al, 2013 IJSEM"
2818991449	Herbaspirillum huttiense 1147	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herbaspirillum	Herbaspirillum huttiense	14449		5518009	4854474	3101827	4992	43.81	4922	62.95	1	1	1	54	3804	1306	99.87	0.4	mesophilic	unicellular	2.291401815	NA	
644736349	"Desulfohalobium retbaense HR100, DSM 5692"	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae		Desulfohalobium retbaense	5878	"Aquatic, Sediment"	2909567	2498837	1446213	2612	43.8	2552	57.33	2	2	2	50	1844	607	100	0	mesophilic	unicellular	18.97477759	5	"Ollivier B et al, 1991 IJSEM"
2597490340	Azotobacter beijerinckii DSM 378	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter beijerinckii	678		4940163	4277671	2842486	4719	43.8	4598	65.6	1	1	1	54	3658	1266	98.77	0.81	mesophilic	unicellular	4.462610113	NA	
2515154071	Leptotrichia shahii DSM 19757	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia shahii	6818	"Host, Human"	2149582	1835302	569246	2025	43.8	1968	29.56	5	2	2	41	270	60	100	1.14	mesophilic	unicellular	1.731205791	NA	
2627854284	Sanguibacter soli DSM 21574	Actinobacteriota	Actinobacteria	Actinomycetales	Cellulomonadaceae	Sanguibacter_A	Sanguibacter soli	9683		2886687	2648509	1904766	2631	43.79	2562	71.87	3	3	3	50	2154	889	99.71	0	mesophilic	unicellular	2.690431482	NA	
2616644817	Alkalibacterium gilvum DSM 25751	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium	Alkalibacterium gilvum	9270		2181898	1870028	699972	2179	43.78	2118	36.55	4	3	3	37	385	90	97.81	0.73	mesophilic	unicellular	1.954074822	2.9	"Ishikawa M et al, 2013 IJSEM"
2609459734	Collimonas sp. OK307	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Collimonas	Collimonas sp. OK307	9171		5184619	4593049	2625750	4815	43.78	4747	55.99	1	1	1	48	3237	1136	99.95	2.06	mesophilic	unicellular	1.775062552	NA	
2681813508	Neptunomonas antarctica DSM 22306	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	Neptunomonas antarctica	2692		4569005	4057671	1893901	4247	43.77	4172	45.74	1	1	1	62	1793	507	100	1.5	mesophilic	unicellular	5.542173472	NA	
2506520045	"Leptotrichia goodfellowii LB 57, DSM 19756"	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia_A	Leptotrichia goodfellowii	519	"Host, Human"	2281162	2076962	672733	2239	43.77	2189	31.63	2	2	2	39	338	65	100	1.14	mesophilic	unicellular	2.880084464	NA	
